"cause","effect"
"PPM1F","FEM1A"
"PPP1CA","AKAP9"
"PPP1CA","H2AFX"
"PPP1CA","TOR1AIP1"
"PPP1CA","ZFYVE9"
"PPP1CB","PPP1R12C"
"PPP1CC","HCFC1"
"PPP1CC","TP53BP2"
"PPP1CC","WBP11"
"PPP1CC","ZFYVE9"
"PPP1R10","PPP1CA"
"PPP1R14A","CSNK1E"
"PPP1R14A","CSNK1G1"
"PPP1R16A","CDH24"
"PPP1R16A","DDX27"
"PPP1R16A","LY6H"
"PPP1R16A","PAPSS1"
"PPP1R16A","PUF60"
"PPP1R1B","CDK5"
"PPP1R1B","CSNK2A1"
"PPP1R1B","CSNK2A2"
"PPP1R2","CDK5"
"PPP1R2","CSNK2A1"
"PPP1R2","PPP1CA"
"PPP1R2","PPP1CC"
"PPP1R7","MAPK6"
"PPP1R8","HDAC2"
"PPP1R9B","PPP1CA"
"PPP1R9B","RPS6KB1"
"PPP2CA","APC"
"PPP2CA","BCL2"
"PPP2CA","CCNG1"
"PPP2CA","EIF4EBP1"
"PPP2CA","ETF1"
"PPP2CA","MAPK3"
"PPP2CA","MRPS26"
"PPP2CA","PPP1CA"
"PPP2CA","PPP2R5C"
"PPP2CA","PPP2R5E"
"PPP2R1A","DNAJC7"
"PPP2R1A","HNRNPAB"
"PPP2R1A","PKN1"
"PPP2R1A","UPP1"
"PPP2R1A","ZFYVE9"
"PPP2R1B","AKAP9"
"PPP2R2A","STRN3"
"PPP2R2A","TGFBR1"
"PPP2R5A","APC"
"PPP2R5A","CSNK1A1"
"PPP2R5A","NEK1"
"PPP2R5A","PPP2R1A"
"PPP2R5C","PPP2R1B"
"PPP3CA","BAD"
"PPP3CA","BCL2"
"PPP3CA","C16orf74"
"PPP3CA","FKBP1A"
"PPP3CA","FKBP8"
"PPP3CA","MYOZ3"
"PPP3CA","PRKCZ"
"PPP3CA","YWHAQ"
"PPP3CA","YWHAZ"
"PPP3CC","CABIN1"
"PPP3R1","CABP2"
"PPP4C","HDAC3"
"PPP5C","CPNE2"
"PPP5C","CPNE4"
"PPP5C","PPP2R1A"
"PPP6C","IGBP1"
"PQBP1","RCVRN"
"PRAM1","TRIM27"
"PRC1","CDK2"
"PRDX1","PRDX4"
"PRDX3","MAP3K13"
"PRDX3","RPS6KC1"
"PRDX4","HDAC6"
"PRG2","PRKCZ"
"PRG2","STRN4"
"PRIM1","POLA2"
"PRKAA2","EEF2K"
"PRKAB1","MAPK6"
"PRKACA","ACLY"
"PRKACA","ADD1"
"PRKACA","AKAP8L"
"PRKACA","ATP2B1"
"PRKACA","BAD"
"PRKACA","BRAF"
"PRKACA","CSK"
"PRKACA","EEF2K"
"PRKACA","FXYD1"
"PRKACA","GFAP"
"PRKACA","GNMT"
"PRKACA","GRIA4"
"PRKACA","GSK3A"
"PRKACA","GYS1"
"PRKACA","HMGN2"
"PRKACA","HNRNPD"
"PRKACA","ITPR2"
"PRKACA","LCP1"
"PRKACA","MAP3K3"
"PRKACA","MIP"
"PRKACA","NOLC1"
"PRKACA","PFKFB2"
"PRKACA","PPP1R8"
"PRKACA","PRKAR1A"
"PRKACA","PTBP1"
"PRKACA","PTPN13"
"PRKACA","PTPRR"
"PRKACA","SPTBN1"
"PRKACA","VIM"
"PRKACA","YWHAZ"
"PRKAR1A","AKAP11"
"PRKAR1A","AKAP7"
"PRKAR1A","MAPK6"
"PRKAR1A","SLC2A4"
"PRKAR2A","AKAP9"
"PRKAR2A","MYCBPAP"
"PRKAR2A","RYR2"
"PRKCA","AFAP1"
"PRKCA","BCL2"
"PRKCA","BTG2"
"PRKCA","CD163"
"PRKCA","CD5"
"PRKCA","DDX5"
"PRKCA","DGKD"
"PRKCA","DNM1"
"PRKCA","DVL2"
"PRKCA","EIF4E"
"PRKCA","FLNA"
"PRKCA","FSCN1"
"PRKCA","GJA1"
"PRKCA","GNB2L1"
"PRKCA","GRIN2A"
"PRKCA","HABP4"
"PRKCA","ITPKA"
"PRKCA","ITPKB"
"PRKCA","KCNQ2"
"PRKCA","LMNA"
"PRKCA","MARCKS"
"PRKCA","MBP"
"PRKCA","PEA15"
"PRKCA","PLD1"
"PRKCA","RHOA"
"PRKCA","RRAD"
"PRKCA","SRC"
"PRKCA","TEP1"
"PRKCA","TERT"
"PRKCA","VCL"
"PRKCA","YWHAG"
"PRKCB","ANXA2"
"PRKCB","BMPR2"
"PRKCB","CARD11"
"PRKCB","CHUK"
"PRKCB","DVL2"
"PRKCB","GAP43"
"PRKCB","GJA1"
"PRKCB","GSK3B"
"PRKCB","HABP4"
"PRKCB","MAPK6"
"PRKCB","MARCKS"
"PRKCB","PDLIM7"
"PRKCB","PPFIA1"
"PRKCB","ZMYND8"
"PRKCD","ACTB"
"PRKCD","ADD1"
"PRKCD","C1QBP"
"PRKCD","CYTH1"
"PRKCD","GNB2L1"
"PRKCD","GSK3A"
"PRKCD","HABP4"
"PRKCD","IRS1"
"PRKCD","MAPK1"
"PRKCD","MAPK3"
"PRKCD","MBP"
"PRKCD","NCF4"
"PRKCD","PAK1"
"PRKCD","PPP1CA"
"PRKCD","PPP2CA"
"PRKCD","YWHAB"
"PRKCE","ADAP1"
"PRKCE","GAD1"
"PRKCE","GJA1"
"PRKCE","GNB2L1"
"PRKCE","MAPK1"
"PRKCE","MAPK3"
"PRKCE","PDLIM5"
"PRKCE","PDPK1"
"PRKCE","SRC"
"PRKCG","ANXA7"
"PRKCG","CCHCR1"
"PRKCG","CD5"
"PRKCG","CHAT"
"PRKCG","DVL2"
"PRKCG","EIF4E"
"PRKCG","GJA1"
"PRKCG","GJA3"
"PRKCG","GRIA4"
"PRKCG","GRIN2D"
"PRKCG","HABP4"
"PRKCG","PARD6A"
"PRKCG","PEBP1"
"PRKCG","TOP2A"
"PRKCG","YWHAB"
"PRKCG","YWHAE"
"PRKCG","YWHAG"
"PRKCH","CDK2"
"PRKCH","PRKD1"
"PRKCI","MAP2K5"
"PRKCI","PARD3"
"PRKCI","PDPK1"
"PRKCI","SQSTM1"
"PRKCI","YWHAH"
"PRKCQ","AKT1"
"PRKCQ","CARD11"
"PRKCQ","HABP4"
"PRKCQ","IRS1"
"PRKCQ","LYN"
"PRKCQ","VAV1"
"PRKCQ","WIPF1"
"PRKCZ","ADAP1"
"PRKCZ","AGRN"
"PRKCZ","CASP7"
"PRKCZ","CASP9"
"PRKCZ","CCDC115"
"PRKCZ","CSNK2B"
"PRKCZ","DAPK3"
"PRKCZ","GSK3A"
"PRKCZ","GSK3B"
"PRKCZ","IKBKB"
"PRKCZ","MAP2K1"
"PRKCZ","MAP2K5"
"PRKCZ","MAPK3"
"PRKCZ","PDLIM7"
"PRKCZ","PDPK1"
"PRKCZ","SQSTM1"
"PRKCZ","WWC1"
"PRKD1","PPP1R14A"
"PRKD1","YWHAQ"
"PRKD2","HDAC7"
"PRKD3","GSK3A"
"PRKDC","HMGB1"
"PRKDC","HMGB2"
"PRKDC","MAPK8"
"PRKDC","WRN"
"PRKDC","XRCC5"
"PRKDC","YWHAG"
"PRKG1","GABRR1"
"PRKG1","HSPA9"
"PRKG1","PPP1R12A"
"PRKG1","RYR1"
"PRKG1","SEPT3"
"PRKX","PRKAR2A"
"PRLR","CISH"
"PRLR","SOCS2"
"PRLR","VAV2"
"PRLR","YWHAG"
"PRMT1","BTG1"
"PRMT1","CDC37"
"PRMT1","COIL"
"PRMT1","DHX9"
"PRMT1","KHDRBS3"
"PRMT1","MED31"
"PRMT1","QKI"
"PRMT1","YWHAG"
"PRMT5","CAPN1"
"PRMT5","CLNS1A"
"PRMT5","SNRPB"
"PRMT5","SNRPD1"
"PRMT5","SNRPD3"
"PRMT5","TYK2"
"PRMT5","WDR77"
"PRMT5","YWHAG"
"PRNP","APLP1"
"PRNP","APLP2"
"PRNP","CAV1"
"PRNP","CSNK2A1"
"PRNP","CSNK2A2"
"PRNP","HSPD1"
"PRNP","STIP1"
"PROC","CSNK2B"
"PROS1","F10"
"PROX1","CREBBP"
"PROX1","ESRRG"
"PROX1","NR5A2"
"PROX1","RORA"
"PRPF3","SART3"
"PRPF4B","PNN"
"PRPF4B","YWHAG"
"PRPF6","ARAF"
"PRPH","KRT15"
"PRPH2","PRPH"
"PRR14","CBX5"
"PRRX1","SOX10"
"PRSS23","MAPK8IP2"
"PRSS23","PDPK1"
"PRTFDC1","DTNB"
"PRTFDC1","NIF3L1"
"PRTN3","ELN"
"PRUNE2","RCN3"
"PSAP","SH3GL1"
"PSEN1","BCL2"
"PSEN1","CASP3"
"PSEN1","CASP6"
"PSEN1","CASP8"
"PSEN1","CIB1"
"PSEN1","GDI1"
"PSEN1","GFAP"
"PSEN1","HERPUD1"
"PSEN1","PKP4"
"PSEN1","UBQLN1"
"PSEN2","CSNK1D"
"PSEN2","CTNNB1"
"PSEN2","FHL2"
"PSEN2","SRI"
"PSEN2","UBQLN1"
"PSG3","FAM46A"
"PSG9","PTPN12"
"PSMA1","CCNH"
"PSMA1","MCM6"
"PSMA1","NMI"
"PSMA3","CSNK2A1"
"PSMA3","PSMA1"
"PSMA4","PSMA3"
"PSMA5","PSMA4"
"PSMB4","PLK1"
"PSMB7","EMG1"
"PSMC1","CCDC85B"
"PSMC1","PIAS3"
"PSMC1","PSMC2"
"PSMC2","GTF2H1"
"PSMC3","CDKN2A"
"PSMC3","PSMC3IP"
"PSMC3","PSMC4"
"PSMC3","PSMC5"
"PSMC5","ERCC3"
"PSMC5","GTF2B"
"PSMC5","TAF10"
"PSMC6","C1orf216"
"PSMC6","CCDC85B"
"PSMC6","PAAF1"
"PSMC6","PSMD9"
"PSMD10","CDK4"
"PSMD10","PSMC4"
"PSMD10","RB1"
"PSMD11","BRD7"
"PSMD11","SETDB1"
"PSMD4","UBQLN2"
"PSMD7","PSMC1"
"PSMD7","SLC2A4"
"PSME1","CDC37"
"PSME1","VIM"
"PSME3","CASP3"
"PSME3","CASP6"
"PSME3","COIL"
"PSME3","FXR2"
"PSME3","NUDT18"
"PSMF1","CTBP2"
"PSMF1","RBMX"
"PSPC1","SFPQ"
"PSRC1","SRGN"
"PTAFR","ARRB2"
"PTAFR","RGS4"
"PTBP1","CALCOCO2"
"PTBP2","MYLK"
"PTCH2","SHH"
"PTEN","CSNK2A1"
"PTEN","YAF2"
"PTGDR","GNAS"
"PTGDS","CAPN1"
"PTGDS","HK2"
"PTGDS","SHBG"
"PTGER1","PTGFR"
"PTGER2","PTGDS"
"PTGFR","PTGDS"
"PTGIR","PDE6D"
"PTGS2","PLCD1"
"PTH1R","GNB1"
"PTH1R","SLC9A3R2"
"PTHLH","IL6"
"PTHLH","KPNB1"
"PTK2","ARHGAP26"
"PTK2","ASAP1"
"PTK2","BIN1"
"PTK2","BMX"
"PTK2","CIB1"
"PTK2","CSK"
"PTK2","CSPG4"
"PTK2","GIT1"
"PTK2","KCNMA1"
"PTK2","MAPK8IP3"
"PTK2","NCK2"
"PTK2","PIAS1"
"PTK2","PTPN12"
"PTK2","RIPK1"
"PTK2","ROCK1"
"PTK2","SORBS1"
"PTK2","SRC"
"PTK2","TGFB1I1"
"PTK2","TNS1"
"PTK2","TRIP6"
"PTK2B","ARHGAP5"
"PTK2B","CBL"
"PTK2B","GRB2"
"PTK2B","GSN"
"PTK2B","LPXN"
"PTK2B","LYN"
"PTK2B","MCAM"
"PTK2B","PITPNM1"
"PTK2B","PRKCD"
"PTK2B","PTK2"
"PTK2B","PTPN12"
"PTK2B","RASA1"
"PTK2B","RB1CC1"
"PTK2B","SHC1"
"PTK2B","SLC2A1"
"PTK2B","TLN1"
"PTK2B","VAV1"
"PTN","BCL2L1"
"PTN","C7orf25"
"PTN","CRCT1"
"PTN","DNAJB11"
"PTN","GSK3B"
"PTN","GSTP1"
"PTN","MAD2L1BP"
"PTN","NCAN"
"PTN","RIT1"
"PTN","SNCAIP"
"PTOV1","PIN1"
"PTOV1","SPTAN1"
"PTPN1","AKT1"
"PTPN1","BCAR1"
"PTPN1","CLK2"
"PTPN1","CSNK2A2"
"PTPN1","CTNNB1"
"PTPN1","GLRX"
"PTPN1","GSK3B"
"PTPN1","MAPK1"
"PTPN1","PIN1"
"PTPN1","TRPV6"
"PTPN11","ACTN4"
"PTPN11","BTLA"
"PTPN11","CRKL"
"PTPN11","GAB1"
"PTPN11","IGF1R"
"PTPN11","INPP5D"
"PTPN11","LCK"
"PTPN11","NTRK1"
"PTPN11","PIK3CG"
"PTPN11","PRKCH"
"PTPN11","PTPN6"
"PTPN12","LPXN"
"PTPN12","TGFB1I1"
"PTPN13","CRIP2"
"PTPN13","CTNNB1"
"PTPN18","ABL1"
"PTPN2","EGFR"
"PTPN2","FKBP4"
"PTPN2","SHC1"
"PTPN2","SRC"
"PTPN23","CHUK"
"PTPN4","TK1"
"PTPN5","MAPK1"
"PTPN6","ACTN1"
"PTPN6","BLNK"
"PTPN6","CBL"
"PTPN6","CD5"
"PTPN6","CEACAM1"
"PTPN6","CSF2RB"
"PTPN6","CTNNB1"
"PTPN6","CXCR4"
"PTPN6","DOK1"
"PTPN6","EGFR"
"PTPN6","INSR"
"PTPN6","JAK3"
"PTPN6","KDR"
"PTPN6","KIT"
"PTPN6","LAIR1"
"PTPN6","LCP2"
"PTPN6","MYH9"
"PTPN6","PIK3R1"
"PTPN6","PRKCA"
"PTPN6","PRKCD"
"PTPN6","PTPN11"
"PTPN6","SIGLEC10"
"PTPN6","SIRPA"
"PTPN6","SYK"
"PTPN6","TFG"
"PTPN6","TMEM62"
"PTPN6","UBR5"
"PTPN6","VAV1"
"PTPN7","MAPK3"
"PTPRB","CDH5"
"PTPRB","MDK"
"PTPRB","PTN"
"PTPRC","CD2"
"PTPRC","CSNK2A2"
"PTPRC","FYN"
"PTPRC","GANAB"
"PTPRC","LCP2"
"PTPRC","LGALS1"
"PTPRC","PAEP"
"PTPRC","PPFIA1"
"PTPRC","PPFIBP2"
"PTPRC","PRKCSH"
"PTPRC","SKAP1"
"PTPRD","MTSS1"
"PTPRD","PPFIA1"
"PTPRD","PPFIA3"
"PTPRD","PTPRS"
"PTPRE","GRB2"
"PTPRE","MAPK3"
"PTPRE","PTPRS"
"PTPRE","YES1"
"PTPRF","BCAR1"
"PTPRF","CTNNB1"
"PTPRF","JUP"
"PTPRF","PPFIA1"
"PTPRF","TRIO"
"PTPRG","DLG4"
"PTPRH","BCAR1"
"PTPRH","DOK1"
"PTPRH","LCK"
"PTPRH","PTK2"
"PTPRH","PXN"
"PTPRJ","CTNNB1"
"PTPRJ","EGFR"
"PTPRJ","MET"
"PTPRK","CTNNB1"
"PTPRK","GADD45G"
"PTPRK","JUP"
"PTPRK","PSMD11"
"PTPRM","CDH1"
"PTPRM","CTNNB1"
"PTPRM","GNB2L1"
"PTPRM","PCSK5"
"PTPRM","PPFIBP1"
"PTPRM","PTPRA"
"PTPRM","PTPRK"
"PTPRN","PTPRS"
"PTPRN2","SPTBN4"
"PTPRO","ACTG1"
"PTPRO","KIT"
"PTPRS","CHD3"
"PTPRS","EGFR"
"PTPRS","PPFIA1"
"PTPRS","PTN"
"PTPRS","RAB35"
"PTPRS","SETDB1"
"PTPRS","UTP14A"
"PTPRU","GNAI2"
"PTPRU","PPFIA3"
"PTTG1","PTTG1IP"
"PTX3","C1QB"
"PUF60","YWHAG"
"PUM2","MED23"
"PURB","PURA"
"PVR","PVRL1"
"PVR","PVRL3"
"PVR","VTN"
"PVRL2","ATP5J2"
"PVRL2","MAPK6"
"PVRL3","PARD3"
"PVRL3","PVRL1"
"PVRL3","PVRL2"
"PVRL4","PVRL1"
"PXN","ARHGEF7"
"PXN","ASAP1"
"PXN","BCAR1"
"PXN","CASP3"
"PXN","CRK"
"PXN","CSK"
"PXN","EWSR1"
"PXN","GAPDH"
"PXN","GIT1"
"PXN","GSK3B"
"PXN","LIMK1"
"PXN","MAPK3"
"PXN","NARS"
"PXN","PABPC1"
"PXN","PAK1"
"PXN","PAK3"
"PXN","PKD1"
"PXN","PPP2CA"
"PXN","PPP2R5C"
"PXN","PTBP1"
"PXN","REPS2"
"PXN","SORBS1"
"PXN","TGFB1I1"
"PXN","TRIP6"
"PXN","TUBA3C"
"PXN","TUBA8"
"PXN","TUBG2"
"PXN","VCL"
"QARS","ANXA7"
"QARS","CDK4"
"QARS","H2AFX"
"QARS","KCNE3"
"QARS","PIN1"
"QARS","RNF11"
"QARS","TK1"
"QKI","RBPMS"
"QRSL1","XRCC6"
"QTRT1","SETDB1"
"RAB10","MICAL1"
"RAB11A","CHMP1B"
"RAB11B","OPTN"
"RAB11FIP2","RAB11FIP4"
"RAB11FIP2","REPS1"
"RAB11FIP3","RAB11B"
"RAB11FIP5","RAB11A"
"RAB11FIP5","RAB11B"
"RAB11FIP5","TROVE2"
"RAB17","RABAC1"
"RAB1A","CDKN1A"
"RAB1A","MAPRE3"
"RAB1A","TBC1D17"
"RAB22A","APPL2"
"RAB25","MED31"
"RAB25","RAB11FIP3"
"RAB27A","COPS6"
"RAB27A","RABGGTB"
"RAB27A","RIMS2"
"RAB27A","UNC13D"
"RAB2A","GORASP2"
"RAB31","MPP3"
"RAB35","IDH3B"
"RAB3B","TGFBR1"
"RAB3IL1","RAB3IP"
"RAB5A","APPL2"
"RAB5A","CHML"
"RAB5A","CHUK"
"RAB5A","EEA1"
"RAB5A","RABAC1"
"RAB5A","RABEP1"
"RAB5A","RABGGTB"
"RAB5A","RASA1"
"RAB5A","RIN1"
"RAB5A","SDCBP"
"RAB5A","TSC2"
"RAB5A","ZFYVE20"
"RAB5B","RIN3"
"RAB5C","RIN3"
"RAB6B","ACVR1"
"RAB8A","RAB3IP"
"RAB8A","RPH3AL"
"RAB8B","RALA"
"RAB9A","GDI2"
"RABAC1","NIF3L1"
"RABAC1","NUDT18"
"RABAC1","PLEKHF2"
"RABAC1","RAB1A"
"RABAC1","RIN3"
"RABAC1","SPG21"
"RABAC1","VTA1"
"RABEP1","AP1G2"
"RABEP1","CASP3"
"RABEP1","TSC2"
"RABEP1","YWHAG"
"RABEPK","ZYX"
"RABGEF1","UBB"
"RABGEF1","YWHAB"
"RABGGTA","RAB1A"
"RABGGTB","RAB1A"
"RAC1","AKT1"
"RAC1","ARHGEF2"
"RAC1","BAIAP2"
"RAC1","CASP3"
"RAC1","CAV1"
"RAC1","CYBA"
"RAC1","DIAPH1"
"RAC1","DOCK8"
"RAC1","EIF2AK2"
"RAC1","FHOD1"
"RAC1","IQGAP1"
"RAC1","LTBP1"
"RAC1","METAP2"
"RAC1","NCF2"
"RAC1","PAK1"
"RAC1","PAK2"
"RAC1","PARD6A"
"RAC1","PRKCI"
"RAC1","PRPF4B"
"RAC1","RPS6KB1"
"RAC1","VAV1"
"RAC1","WAS"
"RAC2","ACTB"
"RAC2","AFG3L2"
"RAC2","CUL1"
"RAC2","NCF2"
"RAC2","PAK1"
"RAC3","ARHGDIA"
"RACGAP1","AURKB"
"RACGAP1","RND2"
"RACGAP1","YWHAG"
"RAD18","UBE2B"
"RAD23A","PSMD4"
"RAD23A","RPN1"
"RAD50","DCLRE1C"
"RAD50","EP300"
"RAD50","MRE11A"
"RAD50","NBN"
"RAD51","BCCIP"
"RAD51","RAD54B"
"RAD51","SUMO1"
"RAD9A","DNAJC7"
"RAD9A","PCNA"
"RAD9A","SF3B3"
"RAE1","BUB1"
"RAE1","NUP98"
"RAF1","BCL2"
"RAF1","CCT3"
"RAF1","CNKSR1"
"RAF1","DMPK"
"RAF1","GNB2"
"RAF1","MAP2K1"
"RAF1","MAPK3"
"RAF1","NRAS"
"RAF1","PAK1"
"RAF1","PEBP1"
"RAF1","PRKCZ"
"RAF1","RB1"
"RAI1","CDKN1A"
"RAI1","PIN1"
"RAI1","TESC"
"RAI14","YWHAG"
"RAI14","YWHAQ"
"RALA","EXOC8"
"RALBP1","HOOK2"
"RALBP1","RALA"
"RALGPS1","RALA"
"RALGPS2","YWHAB"
"RALGPS2","YWHAG"
"RALYL","CCDC85B"
"RAMP1","CALCR"
"RAMP1","VIPR1"
"RAMP2","VIPR1"
"RAMP3","VIPR1"
"RANBP1","RCC1"
"RANBP2","MDM2"
"RANBP2","RANGAP1"
"RANBP2","TNPO1"
"RANBP2","UBE2I"
"RANBP2","XPO1"
"RANBP2","XPOT"
"RANBP9","DYRK1B"
"RANBP9","HIPK2"
"RANBP9","S100A7"
"RANBP9","UCHL1"
"RANGAP1","SUMO1"
"RAP1A","BMX"
"RAP1A","HDAC1"
"RAP1A","HSPA1A"
"RAP1A","RAP1GDS1"
"RAP1A","RAPGEF6"
"RAP1A","RASGRP4"
"RAP1A","TCEB3"
"RAP1B","DDAH2"
"RAP1B","PDHB"
"RAP1GAP","DYNC1I1"
"RAP1GAP","MAP1LC3B"
"RAP1GDS1","HRAS"
"RAP1GDS1","MBIP"
"RAP2A","ARHGAP29"
"RAP2A","GRIN2D"
"RAPGEF1","BCAR1"
"RAPGEF1","HRAS"
"RAPGEF1","RAP1B"
"RAPGEF4","ATXN1"
"RAPGEF6","YWHAG"
"RARA","COPS2"
"RARA","GATA2"
"RARA","NCOA3"
"RARA","NCOR1"
"RARA","NCOR2"
"RARA","NPAS2"
"RARA","TRIM24"
"RARA","UBE3A"
"RARB","NCOA1"
"RARB","NCOA3"
"RASA1","CASP3"
"RASA1","CKAP4"
"RASA1","CSK"
"RASA1","DNAJA3"
"RASA1","EGFR"
"RASA1","EIF1"
"RASA1","FES"
"RASA1","GNB2L1"
"RASA1","HCK"
"RASA1","MAGI1"
"RASA1","RAP1A"
"RASA1","SYN1"
"RASA1","WWP1"
"RASA3","GNB2L1"
"RASA3","HCK"
"RASD1","GNAI2"
"RASD1","PLSCR1"
"RASD2","ACVR1"
"RASD2","SMURF2"
"RASGRF1","TNK2"
"RASIP1","HRAS"
"RASL12","ACVR1"
"RASSF1","STK4"
"RB1","AATF"
"RB1","BRF1"
"RB1","CCND2"
"RB1","CCNT2"
"RB1","CDK2"
"RB1","CTBP1"
"RB1","ENC1"
"RB1","EP300"
"RB1","GTF3C2"
"RB1","HDAC1"
"RB1","HMGB1"
"RB1","MNDA"
"RB1","MORF4L2"
"RB1","RBBP4"
"RB1","RBBP5"
"RB1","RBBP9"
"RB1","RING1"
"RB1","SNAPC1"
"RB1","SUV39H1"
"RB1","USP4"
"RBBP4","HDAC2"
"RBBP4","HDAC3"
"RBBP4","RB1"
"RBBP4","RBP1"
"RBBP4","SAP30"
"RBBP4","SIN3A"
"RBBP4","SPEN"
"RBBP4","SUV39H1"
"RBBP5","RB1"
"RBBP7","HDAC1"
"RBBP7","HDAC2"
"RBBP7","ING1"
"RBBP7","RB1"
"RBBP7","RBBP4"
"RBBP7","RBP1"
"RBBP7","SUV39H1"
"RBBP8","CTBP1"
"RBBP8","LMO2"
"RBBP8","RB1"
"RBBP8","RBL1"
"RBBP8","RBL2"
"RBL1","BRF1"
"RBL1","RBBP9"
"RBL2","BRF1"
"RBL2","BRF2"
"RBL2","CCND3"
"RBL2","CDK2"
"RBL2","MNDA"
"RBL2","RBBP9"
"RBM10","NHP2L1"
"RBM14","QKI"
"RBM23","GTF3C1"
"RBM23","MED31"
"RBM41","CCDC85B"
"RBM41","HNRNPC"
"RBM41","RALYL"
"RBM42","FHL3"
"RBM7","CCDC85B"
"RBM8A","MAGOH"
"RBM8A","UPF3A"
"RBP1","HDAC2"
"RBP1","MED26"
"RBP1","SIN3A"
"RBPMS","CDC23"
"RBPMS","EYA2"
"RBPMS","QKI"
"RBPMS","SF1"
"RBX1","FRZB"
"RCAN1","PPP3R1"
"RCC1","CDK2AP2"
"RCC1","HIST2H2BE"
"RCC1","PDHB"
"RCC1","SPRED1"
"RCC1","USP4"
"RCN2","GABARAPL2"
"RCOR1","REST"
"RCVRN","PQBP1"
"RDX","ARHGDIA"
"RDX","CPNE2"
"RDX","CPNE4"
"RDX","MYLK"
"RDX","ROCK1"
"RECQL5","STAMBP"
"RECQL5","TOP3B"
"REL","ELF1"
"REL","NFKB1"
"REL","NFKBIB"
"REL","NKRF"
"RELA","AR"
"RELA","CEBPB"
"RELA","CEBPD"
"RELA","CREBBP"
"RELA","EP300"
"RELA","HDAC2"
"RELA","HDAC3"
"RELA","HMGB1"
"RELA","IRF1"
"RELA","IRF2"
"RELA","JUN"
"RELA","MEN1"
"RELA","NCOR2"
"RELA","NFKB2"
"RELA","NFKBIB"
"RELA","NKRF"
"RELA","PIAS1"
"RELA","PIAS3"
"RELA","PML"
"RELA","PPARA"
"RELA","PPP1R13L"
"RELA","RELB"
"RELA","RXRA"
"RELA","SNIP1"
"RELA","SRF"
"RELA","TAF1"
"RELA","TAF6"
"RELA","TWIST1"
"RELB","DPF2"
"REN","CTSB"
"REN","KCTD15"
"REN","RENBP"
"REPS2","CDK5RAP2"
"REPS2","EPS15"
"RER1","HAP1"
"RERE","CBFA2T2"
"RERE","ZMYND8"
"REST","RCOR1"
"REXO1","TCEA1"
"RFC1","BRD4"
"RFC1","HDAC1"
"RFC1","TCEAL1"
"RFC2","PCNA"
"RFC3","PCNA"
"RFC5","MED31"
"RFC5","PCNA"
"RFC5","RFC2"
"RFWD2","SIPA1"
"RFX1","HMGB1"
"RFX1","NFIC"
"RFX1","NFIX"
"RFX1","SMAD1"
"RFXAP","RFX5"
"RGL1","HRAS"
"RGL1","RIT1"
"RGL2","CCDC90B"
"RGR","KIAA1279"
"RGS10","CALM1"
"RGS12","PLCB3"
"RGS12","YWHAG"
"RGS14","RAP1A"
"RGS16","CSK"
"RGS16","LYN"
"RGS16","RGS20"
"RGS16","SRC"
"RGS18","GNAI2"
"RGS19","CSNK2A1"
"RGS19","GDE1"
"RGS19","GNAI2"
"RGS19","MAPK6"
"RGS19","RPS2"
"RGS2","ARFGAP1"
"RGS2","CHD3"
"RGS2","COPB1"
"RGS2","COPB2"
"RGS2","CRMP1"
"RGS2","GIT1"
"RGS2","HSPA8"
"RGS2","IER3IP1"
"RGS2","LIG1"
"RGS2","MON1A"
"RGS2","PARK2"
"RGS2","PRKCB"
"RGS2","PRKCG"
"RGS2","PRKCSH"
"RGS2","RABAC1"
"RGS2","RIN3"
"RGS2","SCN5A"
"RGS2","UBC"
"RGS2","VPS29"
"RGS3","MAPK12"
"RGS3","PARK2"
"RGS3","YWHAE"
"RGS3","YWHAQ"
"RGS4","GNAI2"
"RGS4","PLCB1"
"RGS5","GNAI2"
"RGS7","YWHAB"
"RGS7","YWHAQ"
"RHEB","RAF1"
"RHO","GRK1"
"RHO","GRK5"
"RHO","GRK6"
"RHOA","CAV1"
"RHOA","CIT"
"RHOA","CNKSR1"
"RHOA","DVL2"
"RHOA","FLNA"
"RHOA","PKN2"
"RHOA","PLD1"
"RHOA","PPP1R12A"
"RHOA","RABAC1"
"RHOA","RAP1GDS1"
"RHOA","RHPN1"
"RHOA","VAV1"
"RHOB","PPP2CA"
"RHOC","CIT"
"RHOC","ROCK1"
"RHOG","TGFBR1"
"RHOH","KCNH2"
"RHOJ","ACVR1"
"RHOQ","COPB1"
"RHOQ","EXOC7"
"RHOQ","PFN1"
"RHPN1","CALCOCO2"
"RHPN2","KRT18"
"RIBC2","GTPBP3"
"RIBC2","PJA1"
"RIBC2","RAD54B"
"RIBC2","TRIM23"
"RIC8A","MAPK8IP3"
"RIC8A","TUBB2A"
"RIC8A","UBQLN1"
"RIC8A","UBQLN4"
"RIF1","BRD7"
"RIF1","GIT1"
"RIF1","HAP1"
"RIF1","PABPC4"
"RIF1","PIAS4"
"RIF1","PPP1CA"
"RIF1","SETDB1"
"RIN1","HRAS"
"RIN1","YWHAB"
"RIN1","YWHAE"
"RIN2","BIN1"
"RIN2","RAB5B"
"RING1","CBX8"
"RIPK1","MAP3K14"
"RIPK1","MAP3K3"
"RIPK1","SQSTM1"
"RIPK1","ZFAND5"
"RIPK2","CASP8"
