"cause","effect"
"PSEN1","CTNND2"
"PSEN1","FBXW7"
"PSEN1","GFAP"
"PSEN1","RAB11A"
"PSEN2","CASP6"
"PSEN2","CASP8"
"PSEN2","CSNK1D"
"PSEN2","CSNK2A1"
"PSEN2","RAB11A"
"PSEN2","UBQLN1"
"PSG3","PRKD2"
"PSG4","PTPN12"
"PSIP1","HCFC1"
"PSMA1","CCDC85B"
"PSMA1","CCNH"
"PSMA1","COIL"
"PSMA1","MCM6"
"PSMA1","NECAB2"
"PSMA1","NMI"
"PSMA1","RAD54B"
"PSMA3","PSMA1"
"PSMA3","SNRPB"
"PSMA4","PSMA1"
"PSMA4","PSMA3"
"PSMA5","PLK1"
"PSMA5","PSMA4"
"PSMB1","DCP2"
"PSMB1","PLK1"
"PSMB1","SERPINB2"
"PSMB1","VCL"
"PSMB10","ANXA7"
"PSMB4","PLK1"
"PSMB7","EMG1"
"PSMC1","PIAS3"
"PSMC1","PSMC2"
"PSMC2","GTF2B"
"PSMC2","GTF2F1"
"PSMC2","GTF2H1"
"PSMC3","PSMC4"
"PSMC3","PSMC5"
"PSMC4","PSMC2"
"PSMC5","ERCC3"
"PSMC5","PSMC4"
"PSMC6","C1orf216"
"PSMC6","CCDC85B"
"PSMC6","PAAF1"
"PSMC6","PSMD9"
"PSMD10","MDM2"
"PSMD10","RB1"
"PSMD11","BRD7"
"PSMD11","HAP1"
"PSMD11","MED31"
"PSMD11","SETDB1"
"PSMD4","RAD23B"
"PSMD4","UBQLN2"
"PSMD7","PSMC1"
"PSMD7","SLC2A4"
"PSME1","CDC37"
"PSME1","CHD3"
"PSME1","SETDB1"
"PSME1","VIM"
"PSME3","CASP3"
"PSME3","FXR2"
"PSME3","NUDT18"
"PSPC1","SFPQ"
"PTAFR","TYK2"
"PTBP1","CALCOCO2"
"PTBP2","MYLK"
"PTBP2","QKI"
"PTCD3","IFITM2"
"PTCH1","HIPK2"
"PTCH2","SHH"
"PTEN","CSNK2A1"
"PTEN","UBE2L3"
"PTGDS","ATXN1"
"PTGER1","PTGFR"
"PTGER3","PTGER1"
"PTGES3","AIP"
"PTGIR","PDE6D"
"PTGIR","PRKCA"
"PTGS2","CAV1"
"PTGS2","PLCD1"
"PTH1R","GNB1"
"PTH1R","SLC9A3R2"
"PTK2","ATG12"
"PTK2","CIB1"
"PTK2","CSK"
"PTK2","EFS"
"PTK2","FBP1"
"PTK2","GRB7"
"PTK2","LPXN"
"PTK2","MICAL1"
"PTK2","NEDD8"
"PTK2B","BCAR1"
"PTK2B","CBL"
"PTK2B","CRK"
"PTK2B","GRB2"
"PTK2B","GSN"
"PTK2B","KCNA2"
"PTK2B","LPXN"
"PTK2B","MCAM"
"PTK2B","PRKCD"
"PTK2B","PTK2"
"PTK2B","PXN"
"PTK2B","RASA1"
"PTK2B","SLC2A1"
"PTK2B","SRC"
"PTK2B","TLN1"
"PTK6","STAP2"
"PTN","BLOC1S1"
"PTN","CDK5RAP2"
"PTN","EIF3F"
"PTN","GADD45A"
"PTN","NCAN"
"PTN","NUDT21"
"PTN","RIT1"
"PTN","SSR1"
"PTN","TXNDC9"
"PTN","UBQLN4"
"PTN","UTP3"
"PTOV1","PIN1"
"PTPN1","BCAR1"
"PTPN1","BCR"
"PTPN1","CLK2"
"PTPN1","CSNK2A1"
"PTPN1","CSNK2A2"
"PTPN1","CTNNB1"
"PTPN1","GSK3B"
"PTPN1","IRS1"
"PTPN1","PIN1"
"PTPN1","RRAS2"
"PTPN1","TRPV6"
"PTPN11","CHUK"
"PTPN11","CRKL"
"PTPN11","FRS3"
"PTPN11","IL6ST"
"PTPN11","IRS2"
"PTPN11","JAK2"
"PTPN11","LCK"
"PTPN11","MAP3K4"
"PTPN11","NTRK1"
"PTPN11","PRKCA"
"PTPN11","SIGLEC7"
"PTPN11","SOCS3"
"PTPN12","TGFB1I1"
"PTPN13","APC"
"PTPN13","ARHGAP29"
"PTPN18","ABL1"
"PTPN2","CDK5"
"PTPN2","EGFR"
"PTPN2","KPNB1"
"PTPN2","SHC1"
"PTPN21","AKAP1"
"PTPN23","CHUK"
"PTPN3","YWHAB"
"PTPN4","TK1"
"PTPN6","ACTN1"
"PTPN6","BCR"
"PTPN6","CAV1"
"PTPN6","CSF2RB"
"PTPN6","CXCR4"
"PTPN6","EGFR"
"PTPN6","FLT3"
"PTPN6","INSR"
"PTPN6","IRS2"
"PTPN6","JAK2"
"PTPN6","KIT"
"PTPN6","LCK"
"PTPN6","LCP2"
"PTPN6","PRKCD"
"PTPN6","PTK2B"
"PTPN6","PTPRC"
"PTPN6","SHC1"
"PTPN6","SIGLEC10"
"PTPN6","SRC"
"PTPN6","TMEM62"
"PTPN6","TNFRSF1A"
"PTPRA","GABARAPL2"
"PTPRA","KCNA2"
"PTPRB","CDH5"
"PTPRB","MDK"
"PTPRC","CD2"
"PTPRC","CSNK2A2"
"PTPRC","FYN"
"PTPRC","GANAB"
"PTPRC","LCK"
"PTPRC","LCP2"
"PTPRC","LGALS1"
"PTPRC","LYN"
"PTPRC","PPFIA1"
"PTPRC","PRKCSH"
"PTPRC","PTPRCAP"
"PTPRC","SKAP1"
"PTPRD","MTSS1"
"PTPRD","PTPRF"
"PTPRE","FYN"
"PTPRE","GRB2"
"PTPRE","SRC"
"PTPRF","BCAR1"
"PTPRF","CTNNB1"
"PTPRF","JUP"
"PTPRF","TRIO"
"PTPRH","BCAR1"
"PTPRH","LCK"
"PTPRH","PTK2"
"PTPRH","PXN"
"PTPRJ","PDGFRB"
"PTPRJ","SDCBP"
"PTPRK","CTNNB1"
"PTPRK","GADD45G"
"PTPRK","JUP"
"PTPRK","PSMD11"
"PTPRM","CDH1"
"PTPRM","CTNNB1"
"PTPRM","GNB2L1"
"PTPRM","PCSK5"
"PTPRM","PPFIBP1"
"PTPRM","PTPRA"
"PTPRM","PTPRK"
"PTPRM","PTPRS"
"PTPRN","NOS1"
"PTPRN","PTPRS"
"PTPRN","SPTBN4"
"PTPRN2","CKAP5"
"PTPRN2","SPTBN4"
"PTPRO","ACTG1"
"PTPRO","SH3GL1"
"PTPRR","MAPK7"
"PTPRS","CHD3"
"PTPRS","KIAA1377"
"PTPRS","PPFIA1"
"PTPRS","PTN"
"PTPRU","CTNNB1"
"PTPRU","PPFIA3"
"PTX3","C1QB"
"PUF60","SAP30BP"
"PUM2","MED23"
"PURB","PURA"
"PVR","AP1M2"
"PVR","VTN"
"PVRL2","MAPK6"
"PVRL2","MDFI"
"PVRL3","PVRL2"
"PXN","ARHGEF7"
"PXN","ASAP1"
"PXN","ASAP2"
"PXN","BCAR1"
"PXN","CNTROB"
"PXN","GAPDH"
"PXN","GIT1"
"PXN","GSK3A"
"PXN","GSN"
"PXN","ILK"
"PXN","LIMK1"
"PXN","MAPK3"
"PXN","NARS"
"PXN","NF2"
"PXN","PABPC1"
"PXN","PAK1"
"PXN","PKD1"
"PXN","PPP2CA"
"PXN","PPP2R5C"
"PXN","PTBP1"
"PXN","PTPN12"
"PXN","SRC"
"PXN","TMPO"
"PXN","TUBA3C"
"PXN","TUBG1"
"PXN","TUBG2"
"QARS","CDK4"
"QARS","H2AFX"
"QARS","PIN1"
"QARS","RNF11"
"QPRT","SUFU"
"RAB11A","CHMP1B"
"RAB11A","RAB3IL1"
"RAB11FIP2","AP2A1"
"RAB11FIP2","RAB11A"
"RAB11FIP2","RAB11FIP4"
"RAB11FIP2","REPS1"
"RAB11FIP2","YWHAG"
"RAB11FIP4","RAB11A"
"RAB11FIP5","RAB11B"
"RAB11FIP5","TROVE2"
"RAB1A","CDKN1A"
"RAB1A","MAPRE3"
"RAB25","RAB11FIP3"
"RAB25","RAB11FIP5"
"RAB27A","GDF9"
"RAB27A","MYO5A"
"RAB27A","RIMS2"
"RAB27A","SYTL4"
"RAB27A","UNC13D"
"RAB3A","RABGGTB"
"RAB3A","RPH3AL"
"RAB3B","CALM3"
"RAB3B","TGFBR1"
"RAB3D","RAB3IP"
"RAB5A","APPL2"
"RAB5A","EEA1"
"RAB5A","GDI2"
"RAB5A","RAB37"
"RAB5A","RABAC1"
"RAB5A","RABEP1"
"RAB5A","ZFYVE20"
"RAB5B","EEA1"
"RAB5B","RIN3"
"RAB5C","RIN3"
"RAB6B","ACVR1"
"RAB8A","RPH3AL"
"RAB8B","RALA"
"RAB9A","GDI2"
"RAB9A","RABEPK"
"RABAC1","NIF3L1"
"RABAC1","NUDT18"
"RABAC1","PLEKHF2"
"RABAC1","RIN3"
"RABAC1","SPG21"
"RABAC1","VIM"
"RABAC1","WDYHV1"
"RABEP1","AP1G2"
"RABEP1","CASP3"
"RABEP1","TSC2"
"RABEP1","YWHAG"
"RABGEF1","YWHAB"
"RABGGTB","RAB1A"
"RABIF","RAB3A"
"RABIF","RAB8A"
"RAC1","ARFIP2"
"RAC1","CASP7"
"RAC1","CAV1"
"RAC1","DOCK8"
"RAC1","DVL2"
"RAC1","FHOD1"
"RAC1","FMNL1"
"RAC1","PAK1"
"RAC1","PAK2"
"RAC1","PARK2"
"RAC1","PLD1"
"RAC1","RAP1GDS1"
"RAC1","RBM39"
"RAC1","SH3BP1"
"RAC1","TRIO"
"RAC1","TUBA4A"
"RAC1","WASF1"
"RAC2","ACTB"
"RAC2","AFG3L2"
"RAC2","NCF2"
"RAC2","PAK1"
"RAC3","ANKRD11"
"RAC3","ARHGDIA"
"RAC3","NRBP1"
"RACGAP1","AURKB"
"RACGAP1","YWHAG"
"RAD18","UBE2B"
"RAD23A","EP300"
"RAD23A","MPG"
"RAD23A","PSMD4"
"RAD23A","XPC"
"RAD23B","ZFAND5"
"RAD51","BCCIP"
"RAD51","ERCC2"
"RAD51","RAD54B"
"RAD54B","CSNK1E"
"RAD9A","HDAC1"
"RAD9A","PCNA"
"RAE1","NUP98"
"RAF1","AKT1"
"RAF1","BCL2"
"RAF1","CCT3"
"RAF1","CDC25A"
"RAF1","CNKSR1"
"RAF1","COPS3"
"RAF1","GNB2"
"RAF1","HSPA4"
"RAF1","MAPK3"
"RAF1","MAPK7"
"RAF1","NRAS"
"RAF1","YWHAB"
"RAI1","RPS6KA5"
"RAI14","YWHAB"
"RAI14","YWHAQ"
"RALA","EXOC8"
"RALBP1","HOOK2"
"RALBP1","IKBKG"
"RALGPS2","YWHAB"
"RAMP1","CALCA"
"RAMP1","CALCR"
"RAMP1","VIPR1"
"RAMP3","CALCR"
"RANBP1","RCC1"
"RANBP2","IPO5"
"RANBP2","KCNA2"
"RANBP2","KPNB1"
"RANBP2","RANGAP1"
"RANBP2","UBE2I"
"RANBP2","XPO1"
"RANBP2","XPOT"
"RANBP9","HIPK2"
"RANBP9","MAPK6"
"RANBP9","UCHL1"
"RANBP9","USP11"
"RANGAP1","SUMO1"
"RANGAP1","UBE2I"
"RAP1A","APBB1IP"
"RAP1A","BMX"
"RAP1A","FAF1"
"RAP1A","HDAC1"
"RAP1A","HSPA1A"
"RAP1A","RABAC1"
"RAP1A","RAP1GDS1"
"RAP1A","RAPGEF6"
"RAP1A","RASGRP2"
"RAP1B","TLE1"
"RAP1GAP","DYNC1I1"
"RAP1GDS1","HRAS"
"RAP1GDS1","MBIP"
"RAP2A","ARHGAP29"
"RAP2A","RAPGEF6"
"RAP2A","TGFBR1"
"RAP2A","TNIK"
"RAPGEF1","BCAR1"
"RAPGEF1","HRAS"
"RAPGEF4","TRAF1"
"RAPGEF6","PTPN13"
"RAPGEF6","YWHAG"
"RARA","ANP32A"
"RARA","CDK7"
"RARA","COPS2"
"RARA","GATA2"
"RARA","KLF5"
"RARA","MED6"
"RARA","NCOA2"
"RARA","NCOA6"
"RARA","NCOR1"
"RARA","NCOR2"
"RARA","NPAS2"
"RARA","PML"
"RARA","PNRC2"
"RARA","POU2F1"
"RARA","RXRA"
"RARA","RXRB"
"RARA","RXRG"
"RARA","SPEN"
"RARA","TRIP4"
"RARB","NCOR2"
"RARB","PSMC5"
"RARB","RXRB"
"RARG","HMGA1"
"RARG","PSMC5"
"RASA1","AFAP1L2"
"RASA1","BCR"
"RASA1","BIRC5"
"RASA1","CASP3"
"RASA1","CASP7"
"RASA1","CKAP4"
"RASA1","EIF1"
"RASA1","FES"
"RASA1","G3BP1"
"RASA1","GNB2L1"
"RASA1","KHDRBS1"
"RASA1","SERPINA4"
"RASA1","STAU1"
"RASA1","XRCC6"
"RASD1","GNAI2"
"RASD2","SMURF1"
"RASD2","SMURF2"
"RASGRF1","TNK2"
"RASGRF1","USP8"
"RASGRP4","HRAS"
"RASIP1","HRAS"
"RASSF1","C7orf25"
"RASSF1","KCNE3"
"RASSF1","MAP1B"
"RASSF1","STK4"
"RB1","BRF1"
"RB1","CBX4"
"RB1","CCND2"
"RB1","CDK2"
"RB1","CTBP1"
"RB1","ENC1"
"RB1","EP300"
"RB1","GTF3C2"
"RB1","HDAC3"
"RB1","HMGB1"
"RB1","MNAT1"
"RB1","MNDA"
"RB1","MORF4L2"
"RB1","RBBP5"
"RB1","RBBP9"
"RB1","RING1"
"RB1","SNAPC1"
"RB1","SUV39H1"
"RBBP4","RBP1"
"RBBP4","SAP30"
"RBBP4","SPEN"
"RBBP5","RB1"
"RBBP7","HDAC1"
"RBBP7","RB1"
"RBBP7","SAP30"
"RBBP7","SUV39H1"
"RBBP8","CTBP1"
"RBBP8","LMO4"
"RBBP8","RB1"
"RBL1","CCNA2"
"RBL1","CDK2"
"RBL2","BRF2"
"RBL2","CCND3"
"RBL2","MNDA"
"RBL2","RBBP9"
"RBM10","PTBP2"
"RBM14","EP300"
"RBM23","GTF3C1"
"RBM23","MED31"
"RBM41","CCDC85B"
"RBM41","HNRNPC"
"RBM41","RALYL"
"RBM7","CCDC85B"
"RBM8A","MAGOH"
"RBP1","MED26"
"RBPMS","EYA2"
"RBPMS","FASTK"
"RBX1","CAND1"
"RBX1","CSNK1E"
"RBX1","FRZB"
"RCAN1","PPP3R1"
"RCC1","KPNA3"
"RCC1","TLE1"
"RCN1","RYR1"
"RCN2","GABARAPL2"
"RCVRN","PQBP1"
"RDH11","BLOC1S2"
"RDX","ARHGDIA"
"RDX","CPNE4"
"RDX","ROCK1"
"RECQL5","STAMBP"
"RECQL5","TOP3B"
"REEP5","RABAC1"
"REL","ELF1"
"REL","GTF2B"
"REL","NFKB1"
"REL","NFKBIB"
"REL","NKRF"
"REL","SP1"
"REL","TBP"
"RELA","AHR"
"RELA","AR"
"RELA","CEBPB"
"RELA","CEBPD"
"RELA","CREBBP"
"RELA","DHX9"
"RELA","EGR1"
"RELA","EP300"
"RELA","FOS"
"RELA","GTF2B"
"RELA","HMGA2"
"RELA","HMGB1"
"RELA","IRF1"
"RELA","IRF3"
"RELA","MEN1"
"RELA","NCOR2"
"RELA","NFKB1"
"RELA","NFKB2"
"RELA","NFKBIB"
"RELA","NFKBIE"
"RELA","PIAS3"
"RELA","PML"
"RELA","PPARA"
"RELA","PPP1R13L"
"RELA","RELB"
"RELA","RXRA"
"RELA","SIRT1"
"RELA","SNIP1"
"RELA","SP1"
"RELA","SRF"
"RELA","TAF11"
"RELA","TAF6"
"RELA","TBP"
"RELA","TLE1"
"RELA","TRIP4"
"REM1","YWHAB"
"REN","CTSB"
"REN","M6PR"
"REPS1","RALA"
"RERE","TRIM22"
"REXO1","TCEA1"
"RFC1","HDAC1"
"RFC2","PCNA"
"RFC3","PCNA"
"RFC3","RFC1"
"RFC5","COPS6"
"RFC5","MED31"
"RFC5","PCNA"
"RFC5","RFC2"
"RFWD2","SIPA1"
"RFX1","HMGB1"
"RFX1","NFIC"
"RFX1","NFIX"
"RFXAP","RFX5"
"RGL1","HRAS"
"RGL2","CCDC90B"
"RGR","KIAA1279"
"RGS10","GNAI1"
"RGS10","PRKACA"
"RGS12","CACNA1B"
"RGS12","GRM5"
"RGS14","RAP2A"
"RGS16","CSK"
"RGS16","EGFR"
"RGS16","RGS20"
"RGS16","SRC"
"RGS19","CSNK2A1"
"RGS19","GDE1"
"RGS19","GNAI2"
"RGS19","MAPK6"
"RGS19","RPS2"
"RGS2","ARFGAP1"
"RGS2","CHD3"
"RGS2","COPB2"
"RGS2","EIF3L"
"RGS2","GIT1"
"RGS2","HSPA8"
"RGS2","KIAA1377"
"RGS2","PRKCB"
"RGS2","PRKCSH"
"RGS2","PRKG1"
"RGS2","RABAC1"
"RGS2","RIN3"
"RGS2","UBC"
"RGS2","VPS29"
"RGS2","WDR74"
"RGS3","MAPK12"
"RGS3","YWHAB"
"RGS3","YWHAE"
"RGS7","PKD1"
"RGS7","YWHAB"
"RHEB","RAF1"
"RHO","ARR3"
"RHO","GRK5"
"RHOA","ARHGDIA"
"RHOA","ARHGEF2"
"RHOA","CAV1"
"RHOA","CNKSR1"
"RHOA","DVL2"
"RHOA","FLNA"
"RHOA","PKN1"
"RHOA","RABAC1"
"RHOA","RAP1GDS1"
"RHOA","RHPN1"
"RHOA","SMURF1"
"RHOA","TRPC1"
"RHOA","VAV1"
"RHOB","PPP2CA"
"RHOG","PLD1"
"RHOH","KCNH2"
"RHOH","UTP14A"
"RHOQ","CDC42EP1"
"RHOQ","DOCK8"
"RHOQ","PFN1"
"RHOQ","RAPGEF1"
"RHOQ","TRIP10"
"RHPN1","CALCOCO2"
"RHPN2","KRT18"
"RIBC2","KRT15"
"RIBC2","PJA1"
"RIC8A","MAPK8IP3"
"RIC8A","TUBB2A"
"RIC8A","UBQLN4"
"RIF1","GIT1"
"RIF1","HAP1"
"RIF1","PABPC4"
"RIF1","PIAS4"
"RIF1","PPP1CA"
"RILPL2","PIK3R2"
"RIMS2","RAB8A"
"RIN1","HRAS"
"RIN1","YWHAB"
"RIN2","BIN1"
"RING1","CBX7"
"RING1","CBX8"
"RING1","RYBP"
"RINT1","RAD50"
"RINT1","RBL2"
"RIPK1","MAP3K14"
"RIPK1","MAP3K3"
"RIPK1","SQSTM1"
"RIPK1","TRIM38"
"RIPK2","TRAF1"
"RIPK2","UBE2I"
"RIPK3","TICAM1"
"RIT1","IFRD1"
"RIT1","SMURF1"
"RLN3","RXFP4"
"RMI1","UBE3A"
"RND1","FRS3"
"RND1","GRB7"
"RNF10","MYLK"
"RNF10","SETDB1"
"RNF10","TLE1"
"RNF11","ERCC6"
"RNF11","IKBKG"
"RNF11","NEDD4L"
"RNF11","OPTN"
"RNF11","SMURF1"
"RNF11","SNRNP70"
"RNF11","UBE2D2"
"RNF11","UBE2D4"
"RNF126","UBE2D1"
"RNF130","TGFBR1"
"RNF138","QKI"
"RNF138","TAF9"
"RNF139","COPS5"
"RNF183","FBP1"
"RNF19A","RPS6KA5"
"RNF19A","SUFU"
"RNF19A","TUBG1"
"RNF19A","UBE2E2"
"RNF19A","UBE2L3"
"RNF19A","ZAK"
"RNF2","PCGF2"
"RNF2","PHC1"
"RNF2","RING1"
"RNF2","RYBP"
"RNF216","RIPK1"
"RNF216","UBE2L3"
"RNF216","UBE2L6"
"RNF4","GSC2"
"RNF40","RB1"
"RNF40","UBE2L6"
"RNF7","CUL2"
"RNPS1","YWHAG"
"ROBO1","SLIT2"
"ROBO1","SRGAP1"
"ROCK1","CDC25A"
"ROCK1","PFN2"
"ROCK1","PPP1R12A"
"ROM1","PRPH2"
"ROR2","FZD2"
"ROR2","WNT5A"
"RORA","NCOA1"
"RORA","PROX1"
"RORA","PSMC5"
"RORB","NCOA1"
"RORB","PSMC5"
"ROS1","PTPN6"
"RPA1","AKTIP"
"RPA1","ANXA7"
"RPA1","MCM2"
"RPA1","MCM7"
"RPA1","PCNA"
"RPA1","PRKDC"
"RPA1","RAD51"
"RPA1","RCC1"
"RPA1","TCEA2"
"RPA1","TK1"
"RPA2","ACP5"
"RPA2","COPS6"
"RPA2","GOLM1"
"RPA2","MCM2"
"RPA2","MCM5"
"RPA2","MEN1"
"RPGR","SMC3"
"RPIA","NIF3L1"
"RPL11","PML"
"RPL13","MAPKAPK5"
"RPL6","RPL29"
"RPL8","SUPT5H"
"RPLP1","BRD7"
"RPLP1","MAP1LC3B"
"RPLP1","UBE2D3"
"RPLP2","RPLP1"
"RPN2","FBN3"
"RPN2","RBBP4"
"RPP14","EXOSC8"
"RPP14","NOVA1"
"RPS10","DVL3"
"RPS10","PTTG1"
"RPS2","MPP3"
"RPS2","TK1"
"RPS25","HAP1"
"RPS27","C2orf44"
"RPS27","MARS"
"RPS27A","ACVR1"
"RPS27A","CDC6"
"RPS27A","MAST2"
"RPS6KA2","MAP2K1"
"RPS6KA2","MAPK1"
"RPS6KA2","MAPK3"
"RPS6KA3","HIST3H3"
"RPS6KA3","KRT18"
"RPS6KA3","MAPK3"
"RPS6KA3","MAPT"
"RPS6KA3","STK11"
"RPS6KA5","DDAH2"
"RPS6KA5","EIF4EBP1"
"RPS6KA5","PDLIM1"
"RPS6KA6","RPLP1"
"RPS6KA6","SAP30BP"
"RPS6KB1","CLEC3B"
"RPS6KB1","EIF4EBP1"
"RRAS","BCL2"
"RRAS","PPP2CA"
"RRAS","RASSF5"
"RRAS2","ACVR1"
"RRAS2","RASGRF1"
"RRAS2","SMURF2"
"RRBP1","PRKD2"
"RRM2","RYR1"
"RSRC1","LSM2"
"RSRC1","UTP14A"
"RSU1","LIMS1"
"RTKN","RHOA"
"RTKN","TGFBR1"
"RTN3","COL4A3BP"
"RTN3","FAM160A2"
"RTN3","FXR2"
"RTN4","PLEKHF2"
"RTN4","RTN4IP1"
"RTN4","SPG21"
"RTN4IP1","WBP11"
"RTN4R","NGFR"
"RTN4R","RTN4IP1"
"RUFY2","DUSP23"
"RUNDC3A","TFPT"
"RUNX1","CBFA2T3"
"RUNX1","ELF4"
"RUNX1","PAX5"
"RUNX1T1","CBFA2T3"
"RUNX1T1","GFI1"
"RUNX1T1","HDAC1"
"RUNX1T1","HDAC8"
"RUNX1T1","ID1"
"RUNX1T1","ID3"
"RUNX1T1","NCOR1"
"RUNX1T1","NCOR2"
"RUNX1T1","TCF4"
"RUNX2","EP300"
"RUNX2","ETS1"
"RUNX2","JUN"
"RUNX3","HDAC1"
"RUNX3","HDAC4"
"RUSC2","DLST"
"RUVBL1","ACTL6A"
"RUVBL2","HDAC1"
"RXRA","COPS2"
"RXRA","DNTTIP2"
"RXRA","MAPK7"
"RXRA","MECR"
"RXRA","MED1"
"RXRA","MED24"
"RXRA","NCOA1"
"RXRA","NCOA4"
"RXRA","NCOA6"
"RXRA","NCOR2"
"RXRA","NFKBIB"
"RXRA","NSD1"
"RXRA","PNRC2"
"RXRA","POU2F1"
"RXRA","PSMC5"
"RXRA","RNF8"
"RXRA","SP1"
"RXRA","SRF"
"RXRA","TAF11"
"RXRA","THRB"
"RXRA","TRIM24"
"RXRA","TRIP10"
"RXRA","TRIP4"
"RXRA","ZNHIT3"
"RXRB","NCOA1"
"RXRB","NR1I2"
"RXRB","NR2C2"
"RXRB","PPARG"
"RXRB","RARB"
"RXRB","TAF11"
"RXRG","CREBBP"
"RXRG","NCOR2"
"RXRG","NR1I2"
"RXRG","RARB"
"RYBP","RING1"
"RYBP","RNF2"
"RYR1","FKBP1A"
"RYR1","LUC7L2"
"RYR1","RCN2"
"S100A1","GJA1"
"S100A1","NIF3L1"
"S100A1","RYR1"
"S100A1","SYN1"
"S100A10","ANXA7"
"S100A10","BAD"
"S100A10","COPS6"
"S100A10","KCNK3"
"S100A10","TRPV6"
"S100A11","ACTB"
"S100A11","ANXA1"
"S100A2","TPM1"
"S100A4","METAP2"
"S100A6","ECD"
"S100A8","PRMT1"
"S100P","CACYBP"
"S1PR1","CAV1"
"S1PR1","PDGFRB"
"SAAL1","SNW1"
"SACS","ZNRD1"
"SAFB","POLR2A"
"SAFB","SAFB2"
"SAFB","TAF15"
"SAFB2","SORBS3"
"SALL1","HDAC1"
"SAP30","HDAC1"
"SAP30","HDAC2"
"SAP30","SAP30BP"
"SAP30BP","SUPT5H"
"SARS2","EEF1A1"
"SATB1","HDAC1"
"SAV1","AKAP8"
"SCAF1","UBQLN4"
"SCAMP1","SCAMP2"
"SCAMP1","UBE3A"
"SCAPER","MEGF10"
"SCARB1","PDZK1"
"SCFD1","VCL"
"SCFD1","XRN2"
"SCMH1","GMNN"
"SCMH1","LYPLA2"
"SCMH1","PHC1"
"SCMH1","TOB1"
"SCN5A","INADL"
"SCN5A","NEDD4L"
"SCN8A","MAPK14"
"SCNN1A","UBE2I"
"SCNN1B","NEDD4"
"SCT","VIPR1"
"SDC1","HGF"
"SDC1","IGFBP7"
"SDC1","MDK"
"SDC1","SDCBP"
"SDC2","EPHB2"
"SDC2","EZR"
"SDC2","HGF"
"SDC2","PRKCA"
"SDC2","PRKCG"
"SDC2","SDCBP"
"SDC2","SPARC"
"SDC2","TRAPPC4"
"SDC4","CAMLG"
"SDC4","GIPC1"
"SDC4","PRKCA"
"SDC4","PXN"
"SDCBP","EFNB1"
"SDCBP","GRIA1"
"SDCBP","GRIK2"
"SDCBP","RNF11"
"SDCBP","STX1A"
"SDCBP","ULK1"
"SDF4","RCC1"
"SDHC","ARHGDIA"
"SDPR","PLEKHF2"
"SEC13","SEC31A"
"SEC31A","TNNT1"
"SEC61B","TNFRSF1A"
"SELE","ACTN2"
"SELE","CD44"
"SELE","PTK2"
"SELE","SERPING1"
"SELE","VCL"
"SELENBP1","GORASP2"
"SELL","CD4"
"SELL","CFH"
"SELL","EZR"
"SELL","MSN"
"SELL","PODXL"
"SELL","SELE"
"SELL","SELPLG"
"SELP","SNX17"
"SELP","VCAN"
"SELPLG","BACE1"
"SELPLG","CTSG"
"SELPLG","SYK"
"SEMA3F","SHBG"
"SEMA3F","UBA1"
"SEMA5B","NUDT21"
"SEMA5B","SPRY2"
"SEMA6A","SORBS1"
"SENP2","CDK5RAP2"
"SENP2","SUMO1"
"SENP2","SUMO3"
"SEPT2","DAZAP2"
"SEPT5","SEPT4"
"SERBP1","PIAS4"
"SERPINA4","GADD45G"
"SERPINA4","TNNT1"
"SERPINB13","CTSL1"
"SERPINB6","PLG"
"SERPINB9","SETDB1"
"SERPINB9","TLE1"
"SERPINC1","KLK6"
"SERPINC1","PLG"
"SERPINE1","PLAU"
"SERPINF1","CSNK2A1"
"SERPING1","C1R"
"SERPING1","C1S"
"SERPING1","PLAT"
"SET","ANP32A"
"SET","EP300"
"SET","HIST3H3"
"SET","HMGB2"
"SET","TAF1A"
"SETD7","HIST3H3"
"SETDB1","HDAC1"
"SETDB1","HIST3H3"
"SETDB1","PCYT2"
"SETDB1","RASGRF2"
"SETDB1","RNF10"
"SETDB1","SIN3A"
"SETDB1","SIN3B"
"SETDB1","SUFU"
"SETDB1","TCERG1"
"SETDB1","TRIM28"
"SF1","TAF15"
"SF3A1","SMURF1"
"SF3A1","TCERG1"
"SF3A2","HTATSF1"
"SF3A2","SF3A1"
"SF3A3","TCERG1"
"SF3B1","DYRK1A"
"SF3B1","MELK"
"SF3B1","SF3B3"
"SF3B1","SNIP1"
"SF3B2","C8orf33"
"SF3B3","MPP3"
"SF3B3","TAF9"
"SF3B4","FAM115A"
"SF3B4","SF3B2"
"SF3B4","SS18L1"
"SFI1","MDFI"
"SFMBT1","PHC2"
"SFN","HDAC5"
"SFN","PLEKHF2"
"SFN","WDYHV1"
"SFN","ZFP36"
"SFPQ","EXOSC5"
"SFPQ","SIN3A"
"SFRP1","WNT1"
"SGK1","MAPK7"
"SGK3","GSK3A"
"SGSM2","ILF2"
"SGSM2","PNO1"
"SGSM2","RPS25"
"SGTA","HSP90AA1"
"SGTA","NME3"
"SGTA","SRGN"
"SH2B1","INSR"
"SH2B1","NTRK1"
"SH2B2","AKT1"
"SH2B2","GRB2"
"SH2B2","LYN"
"SH2B2","PDLIM7"
"SH2B2","SHC1"
"SH2B3","GRB2"
"SH2D3A","BCAR1"
"SH2D3C","BCAR1"
"SH3BP1","RHOA"
"SH3BP2","LAT"
"SH3BP2","LCK"
