"cause","effect"
"PRKCA","AFAP1"
"PRKCA","APLP2"
"PRKCA","ARHGEF1"
"PRKCA","ATP2B1"
"PRKCA","BCL2"
"PRKCA","CD163"
"PRKCA","CD5"
"PRKCA","DDX5"
"PRKCA","DGKD"
"PRKCA","DGKZ"
"PRKCA","DVL2"
"PRKCA","EEF1D"
"PRKCA","FLNA"
"PRKCA","FSCN1"
"PRKCA","GABRR2"
"PRKCA","GJA1"
"PRKCA","GJB1"
"PRKCA","GNB2L1"
"PRKCA","GRIA4"
"PRKCA","GRIN2A"
"PRKCA","HABP4"
"PRKCA","ITPKA"
"PRKCA","ITPKB"
"PRKCA","KCNQ2"
"PRKCA","MARCKS"
"PRKCA","MYLK"
"PRKCA","NRGN"
"PRKCA","OGG1"
"PRKCA","PA2G4"
"PRKCA","PFKFB2"
"PRKCA","PLD1"
"PRKCA","PRKG1"
"PRKCA","RHOA"
"PRKCA","STXBP1"
"PRKCA","TERT"
"PRKCA","VCL"
"PRKCA","YWHAG"
"PRKCB","CHUK"
"PRKCB","DVL2"
"PRKCB","EIF4E"
"PRKCB","GAP43"
"PRKCB","HABP4"
"PRKCB","MAPK6"
"PRKCB","PA2G4"
"PRKCB","PPFIA1"
"PRKCB","RB1"
"PRKCB","ZMYND8"
"PRKCD","ACTA2"
"PRKCD","ACTB"
"PRKCD","ADD1"
"PRKCD","CYTH1"
"PRKCD","EEF1A1"
"PRKCD","GSK3A"
"PRKCD","HABP4"
"PRKCD","IRS1"
"PRKCD","MAPK1"
"PRKCD","MAPK3"
"PRKCD","MBP"
"PRKCD","NCF4"
"PRKCD","PIK3CB"
"PRKCD","PPP1CA"
"PRKCD","YWHAB"
"PRKCE","ADAP1"
"PRKCE","AKAP9"
"PRKCE","GAD1"
"PRKCE","GJA1"
"PRKCE","GNB2L1"
"PRKCE","MAPK3"
"PRKCE","PDLIM5"
"PRKCE","PDPK1"
"PRKCE","PIK3CB"
"PRKCE","PPP1R14A"
"PRKCE","RAF1"
"PRKCG","ANXA7"
"PRKCG","CCHCR1"
"PRKCG","CD5"
"PRKCG","CHAT"
"PRKCG","DVL2"
"PRKCG","GJA3"
"PRKCG","GRIN2D"
"PRKCG","GSK3A"
"PRKCG","TOP2A"
"PRKCG","YWHAB"
"PRKCG","YWHAE"
"PRKCG","YWHAG"
"PRKCH","CDK2"
"PRKCH","PRKD1"
"PRKCI","PARD3"
"PRKCI","SQSTM1"
"PRKCI","YWHAH"
"PRKCQ","CASP3"
"PRKCQ","HABP4"
"PRKCQ","IKBKB"
"PRKCQ","IRS1"
"PRKCQ","VAV1"
"PRKCQ","WIPF1"
"PRKCZ","ADAP1"
"PRKCZ","AGRN"
"PRKCZ","CASP6"
"PRKCZ","CASP7"
"PRKCZ","CASP9"
"PRKCZ","CCDC115"
"PRKCZ","CSNK2B"
"PRKCZ","GSK3A"
"PRKCZ","GSK3B"
"PRKCZ","IKBKB"
"PRKCZ","MAP2K1"
"PRKCZ","MAPK3"
"PRKCZ","PDPK1"
"PRKCZ","SQSTM1"
"PRKCZ","UTP14A"
"PRKCZ","WWC1"
"PRKD1","KIDINS220"
"PRKD1","PPP1R14A"
"PRKD1","YWHAQ"
"PRKD2","HDAC7"
"PRKD2","MYLK"
"PRKD3","GSK3A"
"PRKDC","HMGB1"
"PRKDC","HMGB2"
"PRKDC","MAPK8"
"PRKDC","WRN"
"PRKDC","XRCC5"
"PRKG1","CRIP2"
"PRKG1","HSPA9"
"PRKG1","PDE5A"
"PRKG1","PLCB3"
"PRKG1","PPP1R12A"
"PRKG1","RYR1"
"PRKG1","VASP"
"PRKG1","YAF2"
"PRKRA","RB1"
"PRLR","CISH"
"PRLR","GH1"
"PRLR","PTPN11"
"PRLR","SOCS2"
"PRLR","TEC"
"PRLR","YWHAG"
"PRMT1","BTG1"
"PRMT1","BTG2"
"PRMT1","CDC37"
"PRMT1","COIL"
"PRMT1","DHX9"
"PRMT1","MED31"
"PRMT1","QKI"
"PRMT1","YWHAG"
"PRMT5","CLNS1A"
"PRMT5","CTDP1"
"PRMT5","SNRPB"
"PRMT5","SNRPD1"
"PRMT5","SNRPD3"
"PRMT5","TYK2"
"PRMT5","WDR77"
"PRNP","APLP2"
"PRNP","CAV1"
"PRNP","CSNK2A1"
"PRNP","CSNK2A2"
"PRNP","HSPD1"
"PRNP","SPARCL1"
"PRNP","STIP1"
"PROC","CSNK2B"
"PROC","F5"
"PROCR","PROC"
"PROS1","F10"
"PROS1","F5"
"PROS1","PROC"
"PROX1","NR5A2"
"PROX1","RORA"
"PRPF3","GTPBP3"
"PRPF3","SART3"
"PRPF4B","PNN"
"PRPF4B","POLR3F"
"PRR14","CBX5"
"PRSS23","ACTG1"
"PRSS23","HSPA4"
"PRSS23","MAPK8IP2"
"PRSS23","NIPBL"
"PRSS23","ODF2L"
"PRSS23","PDPK1"
"PRTN3","ELN"
"PRUNE2","RCN3"
"PSAP","SH3GL1"
"PSEN1","CASP3"
"PSEN1","CASP6"
"PSEN1","CASP8"
"PSEN1","CDK5"
"PSEN1","CIB1"
"PSEN1","GDI1"
"PSEN1","GFAP"
"PSEN1","HERPUD1"
"PSEN2","CSNK1A1"
"PSEN2","CSNK1D"
"PSEN2","CSNK2A1"
"PSEN2","FHL2"
"PSEN2","SRI"
"PSEN2","UBQLN1"
"PSG3","FAM46A"
"PSG9","PTPN12"
"PSIP1","HCFC1"
"PSMA1","CCDC85B"
"PSMA1","CCNH"
"PSMA1","KRT15"
"PSMA1","MCM6"
"PSMA1","NECAB2"
"PSMA1","NMI"
"PSMA1","RAD54B"
"PSMA3","PSMA1"
"PSMA3","SNRPB"
"PSMA4","PSMA1"
"PSMA4","PSMA3"
"PSMA5","PSMA4"
"PSMB1","DCP2"
"PSMB1","SERPINB2"
"PSMB1","VCL"
"PSMB4","PLK1"
"PSMB7","EMG1"
"PSMC1","CCDC85B"
"PSMC1","PIAS3"
"PSMC1","PSMC2"
"PSMC2","GTF2B"
"PSMC2","GTF2F1"
"PSMC2","GTF2H1"
"PSMC3","CDKN2A"
"PSMC3","PSMC3IP"
"PSMC3","PSMC4"
"PSMC3","PSMC5"
"PSMC5","ERCC3"
"PSMC5","GTF2B"
"PSMC5","TAF10"
"PSMC6","C1orf216"
"PSMC6","CCDC85B"
"PSMC6","PAAF1"
"PSMC6","PSMD9"
"PSMD10","CDK4"
"PSMD10","MDM2"
"PSMD10","PSMC4"
"PSMD10","RB1"
"PSMD11","BRD7"
"PSMD11","HAP1"
"PSMD11","MED31"
"PSMD4","UBQLN2"
"PSMD7","PSMC1"
"PSMD7","SLC2A4"
"PSME1","CHD3"
"PSME1","VIM"
"PSME3","FXR2"
"PSME3","NUDT18"
"PSMF1","RBMX"
"PSPC1","SFPQ"
"PTAFR","ARRB2"
"PTAFR","TYK2"
"PTBP1","CALCOCO2"
"PTBP2","MYLK"
"PTCH1","HIPK2"
"PTCH2","SHH"
"PTEN","CSNK2A1"
"PTEN","UBE2L3"
"PTEN","YAF2"
"PTGDS","ATXN1"
"PTGDS","HK2"
"PTGDS","HK3"
"PTGER2","PTGDS"
"PTGER2","PTGFR"
"PTGES3","AIP"
"PTGFR","PTGDS"
"PTGFRN","CD81"
"PTGFRN","CD9"
"PTGIR","PDE6D"
"PTGIR","PRKCA"
"PTGS2","PLCD1"
"PTH1R","GNB1"
"PTH1R","SLC9A3R2"
"PTHLH","KPNB1"
"PTK2","ARHGAP26"
"PTK2","CIB1"
"PTK2","CSK"
"PTK2","DNM2"
"PTK2","F13A1"
"PTK2","FBP1"
"PTK2","GRB7"
"PTK2","KCNMA1"
"PTK2","MAPK8IP3"
"PTK2","PIAS1"
"PTK2","PTPN12"
"PTK2","SORBS1"
"PTK2","TGFB1I1"
"PTK2B","ARHGAP21"
"PTK2B","ARHGAP5"
"PTK2B","CBL"
"PTK2B","CRK"
"PTK2B","GRB2"
"PTK2B","GSN"
"PTK2B","LCK"
"PTK2B","LPXN"
"PTK2B","MCAM"
"PTK2B","PITPNM1"
"PTK2B","PRKCD"
"PTK2B","PTPN12"
"PTK2B","PXN"
"PTK2B","RASA1"
"PTK2B","RB1CC1"
"PTK2B","SH2D3C"
"PTK2B","SORBS2"
"PTK2B","TLN1"
"PTK6","STAP2"
"PTN","ARIH2"
"PTN","BLOC1S1"
"PTN","CDK5RAP2"
"PTN","MAD2L1BP"
"PTN","NCAN"
"PTN","RBM23"
"PTN","SSR1"
"PTOV1","PIN1"
"PTOV1","SPTAN1"
"PTPN1","BCAR1"
"PTPN1","BCR"
"PTPN1","CLK2"
"PTPN1","CSNK2A2"
"PTPN1","CTNNB1"
"PTPN1","GLRX"
"PTPN1","GSK3B"
"PTPN1","PIN1"
"PTPN1","TRPV6"
"PTPN11","ACTN4"
"PTPN11","CHUK"
"PTPN11","CRKL"
"PTPN11","FRS3"
"PTPN11","IGF1R"
"PTPN11","INPP5D"
"PTPN11","LCK"
"PTPN11","MAP3K4"
"PTPN11","MPZL1"
"PTPN11","NTRK1"
"PTPN11","PRKCA"
"PTPN11","PTPN6"
"PTPN11","PXN"
"PTPN12","LPXN"
"PTPN12","TGFB1I1"
"PTPN13","APC"
"PTPN13","CRIP2"
"PTPN18","ABL1"
"PTPN2","EGFR"
"PTPN2","FKBP4"
"PTPN2","SHC1"
"PTPN2","SRC"
"PTPN21","AKAP1"
"PTPN23","CHUK"
"PTPN3","YWHAB"
"PTPN4","TK1"
"PTPN6","CEACAM1"
"PTPN6","CSF2RB"
"PTPN6","CXCR4"
"PTPN6","DOK1"
"PTPN6","EGFR"
"PTPN6","FLT3"
"PTPN6","GHR"
"PTPN6","IRS2"
"PTPN6","JAK3"
"PTPN6","KIT"
"PTPN6","LAIR1"
"PTPN6","LCK"
"PTPN6","LCP2"
"PTPN6","PIK3R1"
"PTPN6","PRKCD"
"PTPN6","PTK2B"
"PTPN6","PTPN11"
"PTPN6","PTPRC"
"PTPN6","SHC1"
"PTPN6","SIGLEC10"
"PTPN6","SIRPA"
"PTPN6","SRC"
"PTPN6","SYK"
"PTPN6","TMEM62"
"PTPN6","TNFRSF1A"
"PTPN6","TYK2"
"PTPN6","UBR5"
"PTPN6","VAV1"
"PTPN7","MAPK3"
"PTPRA","GABARAPL2"
"PTPRB","CDH5"
"PTPRB","MDK"
"PTPRB","PTN"
"PTPRC","CD2"
"PTPRC","CSNK2A2"
"PTPRC","FYN"
"PTPRC","LCP2"
"PTPRC","LGALS1"
"PTPRC","PPFIA1"
"PTPRC","PPFIBP2"
"PTPRC","PRKCSH"
"PTPRC","PTPRCAP"
"PTPRC","SKAP1"
"PTPRC","TYK2"
"PTPRD","MTSS1"
"PTPRD","PPFIA3"
"PTPRD","PTPRF"
"PTPRE","GRB2"
"PTPRE","MAPK3"
"PTPRE","SRC"
"PTPRE","YES1"
"PTPRF","CTNNB1"
"PTPRF","JUP"
"PTPRF","PPFIA1"
"PTPRF","TRIO"
"PTPRH","BCAR1"
"PTPRH","DOK1"
"PTPRH","LCK"
"PTPRH","MAPK1"
"PTPRH","PXN"
"PTPRJ","MET"
"PTPRJ","PDGFRB"
"PTPRK","CTNNB1"
"PTPRK","GADD45G"
"PTPRK","JUP"
"PTPRK","PSMD11"
"PTPRM","CDH1"
"PTPRM","CTNNB1"
"PTPRM","GNB2L1"
"PTPRM","PCSK5"
"PTPRM","PPFIBP1"
"PTPRM","PTPRK"
"PTPRM","PTPRS"
"PTPRN","PTPRS"
"PTPRN","SPTBN4"
"PTPRN2","SPTBN4"
"PTPRO","KIT"
"PTPRR","MAPK1"
"PTPRS","CHD3"
"PTPRS","KIAA1377"
"PTPRS","PTN"
"PTPRS","UTP14A"
"PTPRU","CTNNB1"
"PTPRU","KIT"
"PTPRU","PPFIA3"
"PTX3","C1QB"
"PUF60","SAP30BP"
"PUM2","MED23"
"PURB","PURA"
"PVR","PVRL3"
"PVR","VTN"
"PVRL2","MAPK6"
"PVRL3","PVRL1"
"PVRL3","PVRL2"
"PVRL4","PVRL1"
"PXN","ARHGEF7"
"PXN","ASAP1"
"PXN","ASAP2"
"PXN","BCAR1"
"PXN","CASP3"
"PXN","CLTC"
"PXN","CNTROB"
"PXN","EWSR1"
"PXN","GAPDH"
"PXN","GIT1"
"PXN","GSK3B"
"PXN","ILK"
"PXN","LIMK1"
"PXN","MAPK3"
"PXN","PABPC1"
"PXN","PAK1"
"PXN","PAK3"
"PXN","PKD1"
"PXN","PPP2CA"
"PXN","PPP2R5C"
"PXN","PTBP1"
"PXN","REPS2"
"PXN","SRC"
"PXN","TGFB1I1"
"PXN","TRIP6"
"PXN","TUBA3C"
"PXN","TUBA8"
"PXN","TUBG1"
"PXN","TUBG2"
"QARS","ANXA7"
"QARS","CDK4"
"QARS","FAM118B"
"QARS","H2AFX"
"QARS","PIN1"
"QARS","RNF11"
"QARS","TK1"
"QRSL1","XRCC6"
"QTRT1","SETDB1"
"RAB11A","CHMP1B"
"RAB11FIP2","AP2A1"
"RAB11FIP2","RAB11FIP4"
"RAB11FIP2","RAB25"
"RAB11FIP2","REPS1"
"RAB11FIP2","YWHAG"
"RAB11FIP3","RAB11B"
"RAB11FIP5","RAB11A"
"RAB11FIP5","RAB11B"
"RAB11FIP5","TROVE2"
"RAB1A","CDKN1A"
"RAB1A","MAPRE3"
"RAB22A","APPL2"
"RAB25","MED31"
"RAB25","RAB11FIP3"
"RAB25","RAB11FIP5"
"RAB27A","GDI1"
"RAB27A","MYO5A"
"RAB27A","UNC13D"
"RAB2A","GORASP2"
"RAB31","MPP3"
"RAB3B","TGFBR1"
"RAB3D","RAB3IP"
"RAB3IL1","RAB3IP"
"RAB5A","APPL2"
"RAB5A","CHUK"
"RAB5A","EEA1"
"RAB5A","GDI2"
"RAB5A","RABAC1"
"RAB5A","RABEP1"
"RAB5A","RABGGTB"
"RAB5A","RASA1"
"RAB5A","RIN1"
"RAB5A","SDCBP"
"RAB5A","TSC2"
"RAB5A","ZFYVE20"
"RAB5B","RIN3"
"RAB6B","ACVR1"
"RAB8A","RAB3IP"
"RAB8A","RPH3AL"
"RAB8B","RALA"
"RAB9A","GDI2"
"RAB9A","RABEPK"
"RABAC1","NIF3L1"
"RABAC1","NUDT18"
"RABAC1","PLEKHF2"
"RABAC1","RIN3"
"RABAC1","SPG21"
"RABAC1","VIM"
"RABAC1","WDYHV1"
"RABEP1","AP1G2"
"RABEP1","CASP3"
"RABEP1","TSC2"
"RABEP1","YWHAG"
"RABEPK","ZYX"
"RABGEF1","UBB"
"RABGEF1","YWHAB"
"RAC1","CASP7"
"RAC1","CAV1"
"RAC1","CYBA"
"RAC1","EIF2AK2"
"RAC1","LTBP1"
"RAC1","OCRL"
"RAC1","PAK2"
"RAC1","PLD1"
"RAC1","PRKCI"
"RAC1","RBM39"
"RAC1","RRAD"
"RAC1","TIAM1"
"RAC1","TUBA4A"
"RAC2","ACTB"
"RAC2","AFG3L2"
"RAC2","ARHGDIA"
"RAC2","CUL1"
"RAC2","NCF2"
"RAC2","PAK1"
"RAC3","ARHGDIA"
"RAC3","NRBP1"
"RACGAP1","AURKB"
"RAD18","UBE2B"
"RAD23A","EP300"
"RAD23A","PSMD4"
"RAD23B","ZFAND5"
"RAD50","DCLRE1C"
"RAD50","MRE11A"
"RAD50","NBN"
"RAD51","BCCIP"
"RAD51","CHD3"
"RAD51","ERCC2"
"RAD51","RAD54B"
"RAD51","SUMO1"
"RAD54B","CSNK1E"
"RAD54B","GORASP2"
"RAD9A","DNAJC7"
"RAD9A","HDAC1"
"RAD9A","PCNA"
"RAD9A","SF3B3"
"RAE1","NUP98"
"RAF1","BCL2"
"RAF1","CCT3"
"RAF1","CDC25A"
"RAF1","CNKSR1"
"RAF1","COPS3"
"RAF1","DMPK"
"RAF1","GNB2"
"RAF1","HSPA4"
"RAF1","MAP2K1"
"RAF1","NRAS"
"RAF1","PRKCZ"
"RAF1","RB1"
"RAI1","TESC"
"RAI14","YWHAG"
"RAI14","YWHAQ"
"RALA","EXOC8"
"RALB","RALBP1"
"RALBP1","HOOK2"
"RALBP1","IKBKG"
"RALBP1","RALA"
"RALGPS1","RALA"
"RALGPS2","YWHAB"
"RALGPS2","YWHAG"
"RALYL","CCDC85B"
"RAMP1","CALCA"
"RAMP1","CALCR"
"RAMP1","VIPR1"
"RAMP2","VIPR1"
"RAMP3","CALCR"
"RAMP3","VIPR1"
"RANBP2","RANGAP1"
"RANBP2","UBE2I"
"RANBP2","XPOT"
"RANBP9","MAPK6"
"RANBP9","S100A7"
"RANBP9","UCHL1"
"RANBP9","USP11"
"RANGAP1","SUMO1"
"RAP1A","APBB1IP"
"RAP1A","HDAC1"
"RAP1A","HSPA1A"
"RAP1A","RABAC1"
"RAP1A","RAP1GDS1"
"RAP1A","RAPGEF6"
"RAP1A","RASGRP4"
"RAP1B","DDAH2"
"RAP1B","PDHB"
"RAP1GAP","DYNC1I1"
"RAP1GAP","MAP1LC3B"
"RAP1GDS1","HRAS"
"RAP1GDS1","MBIP"
"RAP2A","ARHGAP29"
"RAP2A","GRIN2D"
"RAP2A","RAF1"
"RAP2A","RAPGEF6"
"RAP2A","TNIK"
"RAPGEF1","BCAR1"
"RAPGEF1","HRAS"
"RAPGEF1","RAP1B"
"RAPGEF4","ATXN1"
"RAPGEF6","YWHAG"
"RARA","COPS2"
"RARA","GATA2"
"RARA","KLF5"
"RARA","MED6"
"RARA","NCOR1"
"RARA","NCOR2"
"RARA","NPAS2"
"RARA","NRIP2"
"RARA","PML"
"RARA","PNRC2"
"RARA","POU2F1"
"RARA","RXRA"
"RARA","RXRB"
"RARA","RXRG"
"RARA","SPEN"
"RARA","TRIP4"
"RARB","NCOR2"
"RARB","PSMC5"
"RARB","RXRB"
"RASA1","ABL1"
"RASA1","AFAP1L2"
"RASA1","BCR"
"RASA1","BIRC5"
"RASA1","CASP3"
"RASA1","CASP7"
"RASA1","CKAP4"
"RASA1","CSK"
"RASA1","EGFR"
"RASA1","EIF1"
"RASA1","GNB2L1"
"RASA1","HCK"
"RASA1","KHDRBS1"
"RASA1","MAGI1"
"RASA1","RAP1A"
"RASA1","SERPINA4"
"RASA1","SYN1"
"RASA1","WWP1"
"RASA1","XRCC6"
"RASA3","HCK"
"RASD1","GNAI2"
"RASD2","ACVR1"
"RASD2","SMURF1"
"RASD2","SMURF2"
"RASGRF1","TNK2"
"RASGRF1","USP8"
"RASGRF2","ZFR"
"RASGRP2","FAM118B"
"RASIP1","HRAS"
"RASIP1","RAP2A"
"RASSF5","RALA"
"RB1","AATF"
"RB1","BRF1"
"RB1","CBX4"
"RB1","CCND2"
"RB1","CCNT2"
"RB1","CDK2"
"RB1","CTBP1"
"RB1","ENC1"
"RB1","HDAC1"
"RB1","HDAC3"
"RB1","HMGB1"
"RB1","MNDA"
"RB1","MORF4L2"
"RB1","RBBP4"
"RB1","RBBP5"
"RB1","RBBP9"
"RB1","RING1"
"RB1","SNAPC1"
"RB1","SUV39H1"
"RB1","USP4"
"RBBP4","HDAC3"
"RBBP4","RB1"
"RBBP4","RBP1"
"RBBP4","SAP30"
"RBBP4","SIN3A"
"RBBP4","SPEN"
"RBBP4","SUV39H1"
"RBBP5","RB1"
"RBBP7","HDAC1"
"RBBP7","HDAC2"
"RBBP7","ING1"
"RBBP7","RB1"
"RBBP7","RBBP4"
"RBBP7","RBP1"
"RBBP7","SUV39H1"
"RBBP8","CTBP1"
"RBBP8","RB1"
"RBBP8","RBL1"
"RBBP8","RBL2"
"RBL1","RBBP9"
"RBL2","BRF1"
"RBL2","BRF2"
"RBL2","CCND3"
"RBL2","MNDA"
"RBL2","RBBP9"
"RBM10","NHP2L1"
"RBM10","PTBP2"
"RBM14","EP300"
"RBM14","QKI"
"RBM23","GTF3C1"
"RBM23","MED31"
"RBM41","CCDC85B"
"RBM41","HNRNPC"
"RBM41","RALYL"
"RBM42","FHL3"
"RBM7","CCDC85B"
"RBM8A","MAGOH"
"RBM8A","UPF3A"
"RBP1","HDAC2"
"RBP1","MED26"
"RBP1","SIN3A"
"RBPMS","EYA2"
"RBPMS","SF1"
"RBX1","CSNK1E"
"RBX1","FRZB"
"RCAN1","MAP3K3"
"RCAN1","PPP3R1"
"RCC1","CDK2AP2"
"RCC1","HIST2H2BE"
"RCC1","KPNA3"
"RCC1","PDHB"
"RCC1","SPRED1"
"RCN2","GABARAPL2"
"RCOR1","REST"
"RCVRN","PQBP1"
"RDH11","BLOC1S2"
"RDX","ARHGDIA"
"RDX","CPNE4"
"RDX","MYLK"
"RDX","ROCK1"
"RECQL5","STAMBP"
"RECQL5","TOP3B"
"REL","ELF1"
"REL","NFKB1"
"REL","NFKBIB"
"REL","NKRF"
"REL","SP1"
"REL","TBP"
"RELA","AHR"
"RELA","AR"
"RELA","CEBPB"
"RELA","CEBPD"
"RELA","CREBBP"
"RELA","EP300"
"RELA","GTF2B"
"RELA","HDAC2"
"RELA","HDAC3"
"RELA","HMGB1"
"RELA","IRF1"
"RELA","JUN"
"RELA","MEN1"
"RELA","NCOR2"
"RELA","NFKB2"
"RELA","NFKBIB"
"RELA","NKRF"
"RELA","PIAS3"
"RELA","PML"
"RELA","PPARA"
"RELA","PPP1R13L"
"RELA","RELB"
"RELA","RXRA"
"RELA","SIRT1"
"RELA","SNIP1"
"RELA","SP1"
"RELA","SRF"
"RELA","TAF6"
"RELA","TLE1"
"RELA","TRIP4"
"RELB","DPF2"
"REN","CTSB"
"REN","M6PR"
"REN","RENBP"
"REPS2","CDK5RAP2"
"RER1","HAP1"
"RERE","CBFA2T2"
"RERE","ZMYND8"
"REST","RCOR1"
"REXO1","TCEA1"
"RFC1","HDAC1"
"RFC1","TCEAL1"
"RFC2","PCNA"
"RFC3","PCNA"
"RFC5","MED31"
"RFC5","PCNA"
"RFC5","RFC2"
"RFWD2","SIPA1"
"RFX1","HMGB1"
"RFX1","NFIC"
"RFX1","SMAD1"
"RFXAP","RFX5"
"RGL1","HRAS"
"RGL2","CCDC90B"
"RGR","KIAA1279"
"RGS10","CALM1"
"RGS12","PLCB3"
"RGS14","RAP2A"
"RGS16","CSK"
"RGS16","EGFR"
"RGS16","LYN"
"RGS16","SRC"
"RGS18","GNAI2"
"RGS19","CSNK2A1"
"RGS19","CSNK2A2"
"RGS19","GDE1"
"RGS19","GNAI2"
"RGS19","MAPK6"
"RGS19","RPS2"
"RGS2","ARFGAP1"
"RGS2","CALM1"
"RGS2","CHD3"
"RGS2","COPB2"
"RGS2","EIF3L"
"RGS2","GIT1"
"RGS2","HSPA8"
"RGS2","KIAA1377"
"RGS2","LIG1"
"RGS2","PRKCB"
"RGS2","PRKCG"
"RGS2","PRKCSH"
"RGS2","PRKG1"
"RGS2","RABAC1"
"RGS2","RIN3"
"RGS2","SCN5A"
"RGS2","UBC"
"RGS2","VPS29"
"RGS2","ZYX"
"RGS3","MAPK12"
"RGS3","YWHAB"
"RGS3","YWHAE"
"RGS4","GNAI2"
"RGS7","PKD1"
"RGS7","YWHAB"
"RGS9","GNAT1"
"RHEB","RAF1"
"RHO","GRK5"
"RHOA","ARHGEF2"
"RHOA","CAV1"
"RHOA","CIT"
"RHOA","CNKSR1"
"RHOA","DOCK7"
"RHOA","DVL2"
"RHOA","PLD1"
"RHOA","RABAC1"
"RHOA","RAP1GDS1"
"RHOA","RHPN1"
"RHOA","SMURF1"
"RHOA","VAV1"
"RHOB","PPP2CA"
"RHOC","CIT"
"RHOG","PLD1"
"RHOG","TGFBR1"
"RHOH","KCNH2"
"RHOQ","COPB1"
"RHOQ","DOCK8"
"RHOQ","WASL"
"RHPN1","CALCOCO2"
"RHPN2","KRT18"
"RIBC2","TRIM23"
"RIC8A","MAPK8IP3"
"RIC8A","TUBB2A"
"RIC8A","UBQLN1"
"RIC8A","UBQLN4"
"RIF1","BRD7"
"RIF1","GIT1"
"RIF1","HAP1"
"RIF1","PABPC4"
"RIF1","PIAS4"
"RIF1","PPP1CA"
"RIF1","SETDB1"
"RIMS2","RAB8A"
"RIN1","HRAS"
"RIN1","YWHAB"
"RIN2","BIN1"
"RING1","CBX8"
"RINT1","RBL2"
"RIPK1","MAP3K3"
"RIPK1","SQSTM1"
"RIPK1","TRIM38"
"RIPK1","ZFAND5"
"RIPK2","CASP8"
"RIPK2","IKBKG"
"RIPK2","TRAF1"
"RIT1","IFRD1"
"RLN3","RXFP4"
"RMI1","UBE3A"
"RND1","FRS3"
"RND2","VPS4A"
"RNF10","MYLK"
"RNF10","SETDB1"
"RNF11","ANKRD13A"
"RNF11","ASCC2"
"RNF11","DCUN1D1"
"RNF11","ERCC6"
"RNF11","IKBKG"
"RNF11","NEDD4L"
"RNF11","OPTN"
"RNF11","SMURF1"
"RNF11","SMURF2"
"RNF11","SNRNP70"
"RNF11","UBE2D1"
"RNF11","UBE2D2"
"RNF130","TGFBR1"
"RNF138","QKI"
"RNF138","TAF9"
"RNF139","COPS5"
"RNF183","FBP1"
"RNF19A","MAP3K7"
"RNF19A","RPS6KA5"
"RNF19A","TUBG1"
"RNF19A","UBE2L3"
"RNF19A","ZAK"
"RNF2","CBX4"
"RNF2","PCGF2"
"RNF2","PHC1"
"RNF2","RING1"
"RNF2","RYBP"
"RNF216","AGFG1"
"RNF216","RIPK1"
"RNF40","RB1"
"RNF40","UBE2L6"
"RNF7","CASP7"
"RNF7","CUL1"
"RNF7","CUL2"
"RNPS1","SART3"
"ROBO1","ABL1"
"ROBO1","SLIT2"
"ROBO1","SRGAP1"
"ROCK1","ADD1"
"ROCK1","CDC34"
"ROCK1","LIMK1"
"ROCK1","PPP1R12A"
"ROM1","PRPH2"
"ROR2","FZD2"
"ROR2","WNT5A"
"RORA","NCOA1"
"RORA","PROX1"
"RORB","NCOA1"
"RORB","NCOA6"
"RORB","PSMC5"
"ROS1","VAV3"
"RPA1","AKTIP"
"RPA1","ANXA7"
"RPA1","ASCC2"
"RPA1","MCM2"
"RPA1","MCM7"
"RPA1","PCNA"
"RPA1","RAD51"
"RPA1","RPA2"
"RPA1","TK1"
"RPA1","XPA"
"RPA2","ACP5"
"RPA2","COPS6"
"RPA2","GOLM1"
"RPA2","MCM2"
"RPA2","MCM5"
"RPA2","MEN1"
"RPA2","TLE1"
"RPGR","DCTN1"
"RPGR","SMC3"
"RPL13","DAXX"
"RPL13","TK1"
"RPL18A","NEDD4"
"RPL29","CHD3"
"RPL6","RPL29"
"RPL8","ARIH2"
"RPL8","SUPT5H"
"RPLP1","ATP5J2"
"RPLP1","BRD7"
"RPLP1","MAP1LC3B"
"RPLP1","PFDN1"
"RPLP2","RPLP1"
"RPP14","EXOSC8"
"RPS10","DVL3"
"RPS10","PTTG1"
"RPS2","ANXA7"
"RPS2","GABARAPL2"
"RPS2","GADD45A"
"RPS2","TK1"
"RPS2","YWHAG"
"RPS25","HAP1"
"RPS27A","ACVR1"
"RPS27A","DAZAP2"
"RPS27A","SMURF1"
"RPS6KA1","PDPK1"
"RPS6KA2","BAD"
"RPS6KA2","MAPK1"
"RPS6KA3","ATP5J"
"RPS6KA3","BAD"
"RPS6KA3","HIST3H3"
"RPS6KA3","HMGN2"
"RPS6KA3","KRT18"
"RPS6KA3","MAPK1"
"RPS6KA3","STK11"
"RPS6KA5","BAD"
"RPS6KA5","DDAH2"
"RPS6KA5","EIF4EBP1"
"RPS6KA5","EP300"
"RPS6KA5","ERH"
"RPS6KA5","PDLIM1"
"RPS6KA6","MED24"
"RPS6KA6","RPLP1"
"RPS6KA6","SAP30BP"
"RPS6KB1","EIF4EBP1"
"RPS6KB1","PPP2CA"
"RPS6KB1","STK11"
"RRAS","ARAF"
"RRAS","PPP2CA"
"RRAS","RASSF5"
"RRAS2","SMURF2"
"RRBP1","PRKD2"
"RRM2","RYR1"
"RSRC1","UTP14A"
"RTKN","RHOA"
"RTKN","TGFBR1"
